1601,0.0,0.0,35.0,43.0,129.0,995786.0,443740.0,208851.0,61948.0,19970.0,27115.0,36345.0,25031.0,6,5,3,2
2501,0.0,0.0,30.0,37.0,66.0,1104120.0,221695.0,20407.0,18444.0,33631.0,68246.0,39068.0,13260.0,6,5,3,2
3400,0.0,0.0,48.0,37.0,36.0,64982.0,83927.0,25582.0,10176.0,14163.0,43236.0,66919.0,52222.0,6,5,3,2
4600,0.0,0.0,40.0,56.0,-100.0,187021.0,18415.0,19067.0,10037.0,2203.0,3896.0,7005.0,5773.0,6,5,3,2
5503,0.0,0.0,38.0,47.0,184.0,86446.0,41985.0,6382.0,2532.0,1624.0,1659.0,1850.0,1846.0,6,5,3,2
6399,0.0,0.0,34.0,69.0,93.0,129514.0,21410.0,22824.0,46405.0,13550.0,14037.0,12943.0,6919.0,6,5,3,2
7601,0.0,0.0,16.0,78.0,-685.0,468039.0,72512.0,39392.0,10396.0,11963.0,4344.0,14178.0,3318.0,6,5,3,2
8502,0.0,0.0,13.0,66.0,1.0,2771515.0,406585.0,72324.0,95141.0,36636.0,37940.0,30749.0,11803.0,6,5,3,2
9401,0.0,0.0,23.0,69.0,122.0,18788.0,29380.0,4335.0,5962.0,6133.0,4219.0,2959.0,3310.0,6,5,3,2
10601,0.0,0.0,16.0,51.0,-173.0,1569614.0,280197.0,65474.0,24605.0,71448.0,20541.0,112758.0,45703.0,6,5,3,2
11501,0.0,0.0,27.0,54.0,89.0,532615.0,81014.0,97717.0,40857.0,54535.0,30767.0,26026.0,17327.0,6,5,3,2
12396,0.0,0.0,30.0,54.0,12.0,1970725.0,247226.0,62594.0,59171.0,8540.0,42668.0,65682.0,28588.0,6,5,3,2
13599,0.0,0.0,29.0,50.0,45.0,582963.0,75488.0,10643.0,3727.0,9060.0,7632.0,5612.0,4468.0,6,5,3,2
14503,0.0,0.0,41.0,61.0,-59.0,115965.0,43904.0,21327.0,36453.0,15532.0,26608.0,31224.0,30723.0,6,5,3,2
15400,0.0,0.0,40.0,53.0,107.0,742852.0,30241.0,12283.0,3152.0,6033.0,6135.0,7770.0,4575.0,6,5,3,2
16300,0.0,0.0,34.0,54.0,43.0,90993.0,98433.0,34730.0,15952.0,9702.0,7845.0,2901.0,14323.0,6,5,3,2
17503,0.0,0.0,30.0,53.0,86.0,396505.0,137529.0,6854.0,15280.0,4937.0,10052.0,3563.0,3442.0,6,5,3,2
18398,0.0,0.0,23.0,29.0,57.0,76222.0,203204.0,3999.0,11881.0,19023.0,18735.0,18484.0,12316.0,6,5,3,2
19299,0.0,0.0,20.0,23.0,59.0,370095.0,370401.0,30072.0,47248.0,22586.0,39909.0,21179.0,22375.0,6,5,3,2
20500,0.0,0.0,41.0,24.0,72.0,280636.0,1507.0,237.0,6085.0,3882.0,6782.0,8115.0,1669.0,6,5,3,2
21401,0.0,0.0,48.0,27.0,85.0,224707.0,314799.0,53612.0,26510.0,32714.0,51218.0,20284.0,5703.0,6,5,3,2
22302,0.0,0.0,44.0,43.0,-515.0,321566.0,236798.0,59681.0,33384.0,46515.0,21311.0,22218.0,13430.0,6,5,3,2
23503,0.0,0.0,47.0,48.0,84.0,1741374.0,80441.0,13091.0,16230.0,8844.0,11913.0,4793.0,4038.0,6,5,3,2
24399,0.0,0.0,30.0,41.0,243.0,281240.0,576928.0,109024.0,144068.0,221278.0,118121.0,41468.0,36434.0,6,5,3,2
25301,0.0,0.0,37.0,48.0,-8.0,221643.0,28167.0,21523.0,4452.0,22863.0,12259.0,15329.0,12348.0,6,5,3,2
26497,0.0,0.0,29.0,54.0,-77.0,1442582.0,373690.0,161905.0,84480.0,56553.0,15514.0,26626.0,34218.0,6,5,3,2
27400,0.0,0.0,24.0,67.0,-38.0,2648404.0,118835.0,159650.0,140282.0,126728.0,25243.0,41011.0,40748.0,6,5,3,2
28301,0.0,0.0,21.0,69.0,-139.0,182143.0,51160.0,13099.0,10270.0,6107.0,6520.0,9632.0,8833.0,6,5,3,2
29502,0.0,0.0,4.0,80.0,3.0,1167087.0,139552.0,45769.0,137861.0,18407.0,8962.0,12198.0,12567.0,6,5,3,2
30398,0.0,0.0,20.0,67.0,26.0,56536.0,7625.0,1370.0,569.0,1174.0,1591.0,1091.0,958.0,6,5,3,2
31300,0.0,0.0,20.0,51.0,-19.0,374104.0,1023231.0,86529.0,137046.0,49653.0,77069.0,155927.0,61758.0,6,5,3,2
32502,0.0,0.0,4.0,41.0,-316.0,166625.0,181391.0,3837.0,19332.0,19836.0,2801.0,9335.0,12768.0,6,5,3,2
33400,0.0,0.0,17.0,34.0,259.0,590259.0,44915.0,26482.0,9194.0,21962.0,12788.0,3756.0,4360.0,6,5,3,2
34301,0.0,0.0,4.0,27.0,228.0,3088197.0,579549.0,38766.0,43606.0,94871.0,17286.0,60695.0,46236.0,6,5,3,2
35497,0.0,0.0,4.0,43.0,-42.0,57694.0,38637.0,34500.0,13454.0,7196.0,5340.0,7704.0,4011.0,6,5,3,2
36399,0.0,0.0,27.0,53.0,-23.0,848935.0,45914.0,8153.0,14047.0,6253.0,19275.0,19814.0,6015.0,6,5,3,2
37299,0.0,0.0,23.0,51.0,69.0,1380684.0,298507.0,107640.0,35225.0,18269.0,39193.0,60202.0,22503.0,6,5,3,2
38500,0.0,0.0,35.0,67.0,89.0,416754.0,55611.0,15846.0,36150.0,6740.0,12700.0,8976.0,4767.0,6,5,3,2
39402,0.0,0.0,47.0,47.0,21.0,1097307.0,63003.0,3548.0,4159.0,6071.0,17946.0,22824.0,10800.0,6,5,3,2
40302,0.0,0.0,29.0,38.0,54.0,394155.0,680690.0,57278.0,40265.0,35860.0,24857.0,20542.0,11153.0,6,5,3,2
41500,0.0,0.0,17.0,29.0,32.0,434255.0,950994.0,140390.0,45361.0,28937.0,22163.0,12089.0,24700.0,6,5,3,2
42396,0.0,0.0,17.0,27.0,72.0,1540292.0,213504.0,130548.0,38227.0,65967.0,42646.0,17896.0,15295.0,6,5,3,2
43297,0.0,0.0,27.0,35.0,42.0,20021.0,7118.0,2623.0,4383.0,13745.0,14112.0,20116.0,8049.0,6,5,3,2
44200,0.0,0.0,37.0,43.0,133.0,312073.0,94950.0,21333.0,15109.0,8169.0,14037.0,13390.0,28942.0,6,5,3,2
45401,0.0,0.0,44.0,53.0,-231.0,987934.0,290827.0,74889.0,139480.0,88813.0,28440.0,37724.0,15090.0,6,5,3,2
46297,0.0,0.0,48.0,51.0,202.0,850171.0,41915.0,8437.0,43660.0,61308.0,16070.0,27916.0,12211.0,6,5,3,2
47199,0.0,0.0,41.0,53.0,-5.0,327387.0,15511.0,1423.0,5980.0,5554.0,9968.0,2256.0,2512.0,6,5,3,2
48400,0.0,0.0,40.0,56.0,35.0,241243.0,64061.0,11530.0,24306.0,3329.0,7261.0,4791.0,3846.0,6,5,3,2
49301,0.0,0.0,44.0,64.0,39.0,636022.0,62890.0,43826.0,82337.0,24317.0,18742.0,28180.0,22803.0,6,5,3,2
50200,0.0,0.0,37.0,67.0,-579.0,44098.0,174493.0,65429.0,56983.0,16701.0,20347.0,11958.0,12830.0,6,5,3,2
51400,0.0,0.0,21.0,77.0,29.0,1172366.0,46229.0,18252.0,10560.0,7706.0,4265.0,2378.0,1761.0,6,5,3,2
52303,0.0,0.0,24.0,66.0,-6.0,1722914.0,505266.0,50938.0,48297.0,72010.0,70013.0,23673.0,45488.0,6,5,3,2
53199,0.0,0.0,34.0,51.0,-28.0,76957.0,32480.0,7873.0,14132.0,15537.0,19332.0,29779.0,18419.0,6,5,3,2
54400,0.0,0.0,53.0,43.0,22.0,2395.0,12073.0,7141.0,7532.0,24550.0,24214.0,17792.0,13069.0,6,5,3,2
55301,0.0,0.0,75.0,29.0,-23.0,19515.0,29557.0,2406.0,6948.0,19339.0,32926.0,18143.0,8415.0,6,5,3,2
56197,0.0,0.0,91.0,29.0,40.0,774132.0,39649.0,635.0,14641.0,21328.0,45341.0,17793.0,11062.0,6,5,3,2
57398,0.0,0.0,80.0,24.0,4.0,808482.0,230623.0,32273.0,23129.0,40625.0,24346.0,15326.0,10516.0,6,5,3,2
58299,0.0,0.0,63.0,27.0,58.0,359263.0,188151.0,62873.0,28162.0,19368.0,26670.0,14381.0,16642.0,6,5,3,2
59200,0.0,0.0,51.0,41.0,121.0,327040.0,57423.0,15351.0,26969.0,5571.0,21515.0,12051.0,7667.0,6,5,3,2
60399,0.0,0.0,30.0,50.0,54.0,104377.0,39121.0,6512.0,12083.0,12621.0,3925.0,3238.0,3340.0,6,5,3,2
61299,0.0,0.0,30.0,50.0,-19.0,313454.0,214591.0,29512.0,15605.0,20891.0,22304.0,8295.0,26677.0,6,5,3,2
62201,0.0,0.0,29.0,30.0,-6.0,696593.0,169084.0,3221.0,6443.0,5955.0,13731.0,11065.0,7039.0,6,5,3,2
63399,0.0,0.0,24.0,20.0,71.0,145351.0,18894.0,1774.0,2076.0,7101.0,2411.0,5536.0,1658.0,6,5,3,2
64300,0.0,0.0,35.0,10.0,-81.0,159327.0,96734.0,8198.0,12956.0,22630.0,29645.0,11081.0,15938.0,6,5,3,2
65195,0.0,0.0,40.0,14.0,56.0,239355.0,26277.0,6491.0,4443.0,1898.0,5795.0,2486.0,1594.0,6,5,3,2
66101,0.0,0.0,48.0,34.0,69.0,12881.0,26553.0,6342.0,8126.0,11514.0,9572.0,7612.0,5847.0,6,5,3,2
67303,0.0,0.0,43.0,35.0,45.0,323256.0,270568.0,35233.0,19827.0,30256.0,16534.0,25031.0,12882.0,6,5,3,2
68198,0.0,0.0,44.0,37.0,81.0,12583.0,16662.0,1761.0,4235.0,8833.0,8094.0,15122.0,5452.0,6,5,3,2
69099,0.0,0.0,48.0,38.0,3.0,80201.0,19447.0,2624.0,7481.0,2941.0,6039.0,4529.0,7362.0,6,5,3,2
70299,0.0,0.0,35.0,30.0,25.0,146755.0,72675.0,10369.0,2855.0,3363.0,3569.0,2668.0,1488.0,6,5,3,2
71199,0.0,0.0,41.0,44.0,9.0,310081.0,46555.0,14750.0,33317.0,5287.0,12852.0,18513.0,6948.0,6,5,3,2
72100,0.0,0.0,40.0,60.0,20.0,676.0,7420.0,1856.0,14612.0,6350.0,7207.0,10948.0,6992.0,6,5,3,2
73301,0.0,0.0,41.0,60.0,61.0,349053.0,73324.0,6175.0,38379.0,25281.0,25077.0,14754.0,29644.0,6,5,3,2
74199,0.0,0.0,61.0,64.0,107.0,6590.0,23926.0,5913.0,7805.0,7108.0,19056.0,9192.0,16030.0,6,5,3,2
75099,0.0,0.0,64.0,63.0,36.0,462367.0,41719.0,25143.0,27660.0,24645.0,21764.0,10180.0,5145.0,6,5,3,2
76300,0.0,0.0,54.0,44.0,0.0,286957.0,249654.0,15772.0,25991.0,27859.0,26243.0,6035.0,8597.0,6,5,3,2
77201,0.0,0.0,60.0,40.0,-49.0,19418.0,24289.0,3030.0,4816.0,7991.0,13514.0,14382.0,8022.0,6,5,3,2
