1601,0.0,0.0,64.0,40.0,68.0,195259.0,83207.0,8351.0,4651.0,22933.0,11960.0,9481.0,10501.0,0,7,7,6,2
2501,0.0,0.0,61.0,40.0,104.0,339505.0,252097.0,52682.0,27807.0,24808.0,14025.0,6257.0,12746.0,0,7,7,6,2
3399,0.0,0.0,53.0,20.0,40.0,135836.0,35017.0,2896.0,2566.0,2636.0,2709.0,1770.0,1806.0,0,7,7,6,2
4600,0.0,0.0,48.0,38.0,-71.0,719574.0,141089.0,62617.0,11022.0,5105.0,8467.0,6716.0,7816.0,0,7,7,6,2
5502,0.0,0.0,40.0,43.0,-6.0,159765.0,179710.0,28142.0,17174.0,47666.0,12162.0,4185.0,4498.0,0,7,7,6,2
6398,0.0,0.0,51.0,41.0,104.0,1011596.0,86165.0,19202.0,7423.0,21085.0,13493.0,7497.0,4326.0,0,7,7,6,2
7302,0.0,0.0,60.0,43.0,-11.0,753483.0,193208.0,32660.0,9951.0,29813.0,42772.0,7614.0,1711.0,0,7,7,6,2
8499,0.0,0.0,74.0,47.0,-33.0,438231.0,27444.0,17231.0,17071.0,18384.0,10498.0,7071.0,6000.0,0,7,7,6,2
9398,0.0,0.0,80.0,60.0,117.0,452039.0,70352.0,57441.0,18418.0,18432.0,13897.0,12064.0,3861.0,0,7,7,6,2
10303,0.0,0.0,77.0,64.0,91.0,197464.0,15615.0,5164.0,3037.0,3831.0,1935.0,2316.0,1683.0,0,7,7,6,2
11500,0.0,0.0,67.0,54.0,-25.0,969137.0,328670.0,7711.0,7672.0,4079.0,27268.0,12487.0,5812.0,0,7,7,6,2
12402,0.0,0.0,69.0,61.0,-6.0,9360.0,8977.0,19301.0,13364.0,7456.0,7192.0,6305.0,8930.0,0,7,7,6,2
13299,0.0,0.0,64.0,40.0,102.0,382681.0,282334.0,12994.0,9662.0,23253.0,18915.0,7940.0,9060.0,0,7,7,6,2
14500,0.0,0.0,66.0,41.0,70.0,138338.0,19579.0,9105.0,4608.0,3545.0,3808.0,1548.0,1135.0,0,7,7,6,2
15401,0.0,0.0,74.0,66.0,-14.0,93379.0,25629.0,27197.0,14407.0,16578.0,11103.0,9182.0,6086.0,0,7,7,6,2
16303,0.0,0.0,56.0,47.0,-114.0,1145244.0,243413.0,22326.0,23708.0,19968.0,11038.0,3635.0,3849.0,0,7,7,6,2
17499,0.0,0.0,60.0,60.0,67.0,128354.0,113054.0,27633.0,21053.0,6022.0,12496.0,4728.0,2872.0,0,7,7,6,2
18401,0.0,0.0,54.0,66.0,246.0,130542.0,10857.0,7972.0,8814.0,6799.0,1764.0,4911.0,881.0,0,7,7,6,2
19302,0.0,0.0,47.0,51.0,-45.0,941769.0,53601.0,7730.0,6310.0,28404.0,4877.0,5112.0,1834.0,0,7,7,6,2
20499,0.0,0.0,47.0,57.0,-57.0,727951.0,111375.0,30756.0,11090.0,4032.0,5250.0,2151.0,1319.0,0,7,7,6,2
21401,0.0,0.0,47.0,64.0,439.0,79958.0,10294.0,4389.0,4287.0,2490.0,1619.0,1092.0,1424.0,0,7,7,6,2
22301,0.0,0.0,48.0,54.0,86.0,995581.0,51780.0,5952.0,19820.0,9540.0,6034.0,4385.0,1496.0,0,7,7,6,2
23502,0.0,0.0,44.0,64.0,27.0,1945247.0,135495.0,46329.0,28228.0,32693.0,11219.0,17497.0,5956.0,0,7,7,6,2
24400,0.0,0.0,60.0,57.0,-217.0,1379433.0,228223.0,43161.0,11758.0,61333.0,46486.0,11137.0,10176.0,0,7,7,6,2
25300,0.0,0.0,63.0,47.0,42.0,378671.0,43901.0,9105.0,1506.0,8365.0,5696.0,1700.0,1000.0,0,7,7,6,2
26502,0.0,0.0,60.0,50.0,36.0,995558.0,126182.0,40780.0,20954.0,5406.0,9553.0,16323.0,6981.0,0,7,7,6,2
27403,0.0,0.0,60.0,43.0,-10.0,1393112.0,288555.0,51201.0,33863.0,40249.0,21843.0,6773.0,5220.0,0,7,7,6,2
28299,0.0,0.0,56.0,43.0,-21.0,87865.0,49395.0,3261.0,7475.0,13438.0,6587.0,7146.0,4833.0,0,7,7,6,2
29500,0.0,0.0,50.0,44.0,138.0,770466.0,56991.0,12632.0,2575.0,4424.0,3939.0,2218.0,1652.0,0,7,7,6,2
30402,0.0,0.0,43.0,41.0,26.0,134760.0,69731.0,15172.0,5308.0,5975.0,2381.0,1281.0,1273.0,0,7,7,6,2
31299,0.0,0.0,30.0,29.0,204.0,363149.0,644992.0,41729.0,12866.0,21736.0,11396.0,18561.0,10930.0,0,7,7,6,2
32199,0.0,0.0,23.0,50.0,-118.0,888230.0,36995.0,54406.0,37121.0,28975.0,6584.0,5678.0,2578.0,0,7,7,6,2
33401,0.0,0.0,26.0,56.0,252.0,324497.0,40939.0,10602.0,11072.0,5310.0,5559.0,2119.0,4713.0,0,7,7,6,2
34302,0.0,0.0,20.0,50.0,276.0,52044.0,50413.0,4307.0,3509.0,9551.0,891.0,694.0,1392.0,0,7,7,6,2
35198,0.0,0.0,24.0,69.0,183.0,2168283.0,60900.0,36118.0,28272.0,19326.0,3580.0,4028.0,5977.0,0,7,7,6,2
36399,0.0,0.0,23.0,41.0,-39.0,1794773.0,474088.0,9932.0,21839.0,51065.0,22090.0,19380.0,26116.0,0,7,7,6,2
37303,0.0,0.0,14.0,44.0,40.0,822957.0,362503.0,67801.0,171225.0,34502.0,21577.0,8370.0,9814.0,0,7,7,6,2
38197,0.0,0.0,29.0,56.0,39.0,1415359.0,160566.0,35050.0,59714.0,12605.0,17348.0,12265.0,8885.0,0,7,7,6,2
39398,0.0,0.0,27.0,48.0,19.0,883553.0,589217.0,211761.0,6042.0,65794.0,15685.0,15602.0,7300.0,0,7,7,6,2
40300,0.0,0.0,27.0,54.0,-104.0,600896.0,581680.0,37134.0,38599.0,47431.0,28951.0,27375.0,7959.0,0,7,7,6,2
41201,0.0,0.0,48.0,53.0,100.0,18341.0,11417.0,4618.0,11299.0,11424.0,6622.0,5123.0,3483.0,0,7,7,6,2
42401,0.0,0.0,44.0,57.0,-34.0,627752.0,65466.0,56173.0,14396.0,17650.0,8015.0,2220.0,1524.0,0,7,7,6,2
43299,0.0,0.0,56.0,60.0,-87.0,1038904.0,47727.0,12133.0,13306.0,7431.0,4146.0,5612.0,1306.0,0,7,7,6,2
44199,0.0,0.0,66.0,78.0,-130.0,685536.0,19599.0,50933.0,4213.0,37303.0,9003.0,8883.0,2808.0,0,7,7,6,2
45402,0.0,0.0,41.0,66.0,19.0,675049.0,838177.0,59469.0,76107.0,25538.0,17483.0,15041.0,8281.0,0,7,7,6,2
46303,0.0,0.0,44.0,57.0,8.0,691811.0,279685.0,36849.0,59234.0,10953.0,28261.0,12517.0,4701.0,0,7,7,6,2
47198,0.0,0.0,63.0,50.0,25.0,1307902.0,96068.0,16995.0,13772.0,43336.0,53393.0,27831.0,7816.0,0,7,7,6,2
48399,0.0,0.0,54.0,48.0,-278.0,977402.0,106268.0,58437.0,29384.0,8701.0,9745.0,1762.0,955.0,0,7,7,6,2
49301,0.0,0.0,56.0,57.0,-103.0,1621680.0,163721.0,78727.0,6202.0,11262.0,5605.0,5481.0,2985.0,0,7,7,6,2
50200,0.0,0.0,50.0,50.0,122.0,751134.0,71497.0,7284.0,2865.0,3584.0,3236.0,2077.0,1711.0,0,7,7,6,2
51399,0.0,0.0,35.0,63.0,-69.0,1143325.0,212907.0,176351.0,54345.0,56592.0,37357.0,5718.0,6379.0,0,7,7,6,2
52300,0.0,0.0,44.0,53.0,-121.0,184946.0,190156.0,31553.0,19853.0,19978.0,40759.0,18386.0,10167.0,0,7,7,6,2
