1000,0.0,0.0,26.0,69.0,-363.0,233593.0,138665.0,98722.0,25625.0,11077.0,24260.0,16056.0,11588.0,5,6,1,7
1901,0.0,0.0,20.0,74.0,285.0,1234009.0,1610844.0,214437.0,311937.0,92786.0,61106.0,81784.0,32331.0,5,6,1,7
2802,0.0,0.0,23.0,61.0,73.0,1439694.0,309121.0,55817.0,23066.0,41376.0,29896.0,15334.0,22579.0,5,6,1,7
4003,0.0,0.0,35.0,60.0,44.0,1235975.0,118180.0,32141.0,12905.0,8880.0,15555.0,4967.0,6027.0,5,6,1,7
4899,0.0,0.0,26.0,50.0,91.0,1705012.0,1055503.0,102302.0,163196.0,187857.0,57880.0,27607.0,11155.0,5,6,1,7
6101,0.0,0.0,35.0,50.0,27.0,1023694.0,252750.0,29770.0,58949.0,18909.0,17788.0,14784.0,10567.0,5,6,1,7
7003,0.0,0.0,20.0,43.0,51.0,1841638.0,267668.0,19552.0,10178.0,45714.0,6908.0,5240.0,2539.0,5,6,1,7
7899,0.0,0.0,11.0,51.0,84.0,1241846.0,157200.0,59948.0,72913.0,20953.0,15345.0,14298.0,6061.0,5,6,1,7
8800,0.0,0.0,11.0,56.0,-52.0,1646595.0,631284.0,90114.0,265192.0,111904.0,47128.0,32507.0,11906.0,5,6,1,7
10001,0.0,0.0,8.0,53.0,-71.0,939537.0,606330.0,98470.0,48958.0,28851.0,28239.0,16658.0,9271.0,5,6,1,7
10902,0.0,0.0,20.0,64.0,92.0,191050.0,35635.0,3527.0,10946.0,4637.0,3246.0,2389.0,830.0,5,6,1,7
11803,0.0,0.0,24.0,57.0,11.0,1250939.0,160032.0,76839.0,26692.0,60179.0,21231.0,8507.0,4919.0,5,6,1,7
13000,0.0,0.0,40.0,54.0,55.0,808288.0,163938.0,30833.0,24906.0,23689.0,34370.0,7832.0,5664.0,5,6,1,7
13901,0.0,0.0,48.0,53.0,183.0,292628.0,231325.0,4080.0,45342.0,24867.0,24204.0,7710.0,10879.0,5,6,1,7
14803,0.0,0.0,44.0,50.0,-17.0,1035176.0,363316.0,22941.0,74006.0,36239.0,22521.0,20838.0,6347.0,5,6,1,7
15999,0.0,0.0,43.0,51.0,8.0,262198.0,173778.0,114630.0,21734.0,53691.0,20598.0,13472.0,9347.0,5,6,1,7
16903,0.0,0.0,37.0,51.0,16.0,2259650.0,258903.0,46652.0,28630.0,49724.0,30257.0,14754.0,10745.0,5,6,1,7
17801,0.0,0.0,26.0,56.0,5.0,93562.0,34722.0,12501.0,2695.0,10162.0,1733.0,1955.0,1860.0,5,6,1,7
19002,0.0,0.0,37.0,69.0,9.0,1120974.0,371880.0,331489.0,219620.0,57419.0,109348.0,40138.0,16904.0,5,6,1,7
19899,0.0,0.0,43.0,63.0,133.0,718265.0,191085.0,57067.0,24940.0,49983.0,29023.0,5011.0,5024.0,5,6,1,7
20800,0.0,0.0,35.0,69.0,-87.0,1769329.0,291335.0,108153.0,24298.0,40971.0,17346.0,15200.0,6300.0,5,6,1,7
21999,0.0,0.0,44.0,78.0,-37.0,372188.0,6602.0,3798.0,12479.0,7976.0,1846.0,1839.0,1054.0,5,6,1,7
22900,0.0,0.0,30.0,80.0,124.0,1110180.0,194134.0,299619.0,17047.0,43299.0,19482.0,25467.0,7607.0,5,6,1,7
23801,0.0,0.0,30.0,80.0,119.0,584489.0,70897.0,22278.0,9818.0,19556.0,10803.0,2589.0,986.0,5,6,1,7
25002,0.0,0.0,38.0,67.0,29.0,610725.0,160196.0,3838.0,17345.0,8070.0,14813.0,4427.0,937.0,5,6,1,7
25903,0.0,0.0,37.0,51.0,-78.0,71202.0,30796.0,2209.0,3004.0,2803.0,2507.0,1131.0,611.0,5,6,1,7
26799,0.0,0.0,35.0,30.0,-275.0,825005.0,1052434.0,72828.0,81297.0,79056.0,40784.0,22026.0,11258.0,5,6,1,7
28000,0.0,0.0,20.0,35.0,92.0,1854872.0,179154.0,62850.0,46707.0,10742.0,10235.0,14872.0,5855.0,5,6,1,7
28900,0.0,0.0,14.0,48.0,-50.0,2036327.0,514629.0,177082.0,103433.0,43022.0,42343.0,46066.0,23137.0,5,6,1,7
29801,0.0,0.0,21.0,63.0,-27.0,364441.0,67574.0,28969.0,48973.0,13551.0,14530.0,16983.0,7667.0,5,6,1,7
30702,0.0,0.0,24.0,69.0,182.0,925901.0,1279172.0,269333.0,102052.0,79597.0,72429.0,29185.0,16934.0,5,6,1,7
31903,0.0,0.0,29.0,69.0,120.0,556693.0,101400.0,37882.0,48855.0,37407.0,9533.0,4789.0,4486.0,5,6,1,7
32799,0.0,0.0,35.0,75.0,-12.0,1508435.0,116851.0,59366.0,52912.0,9983.0,15465.0,10529.0,6438.0,5,6,1,7
33700,0.0,0.0,26.0,57.0,-21.0,2356075.0,871516.0,62360.0,77800.0,51212.0,61182.0,27285.0,14697.0,5,6,1,7
34901,0.0,0.0,21.0,53.0,92.0,566685.0,286932.0,45355.0,9840.0,7499.0,9910.0,5332.0,3243.0,5,6,1,7
35802,0.0,0.0,30.0,51.0,147.0,566143.0,97392.0,41692.0,14546.0,12360.0,20079.0,11727.0,5457.0,5,6,1,7
36703,0.0,0.0,44.0,35.0,345.0,961561.0,172174.0,11084.0,19372.0,27191.0,43267.0,14322.0,7920.0,5,6,1,7
37904,0.0,0.0,50.0,47.0,-1.0,2390201.0,144270.0,34536.0,60716.0,41938.0,21231.0,11898.0,11071.0,5,6,1,7
38801,0.0,0.0,64.0,57.0,-85.0,419137.0,40605.0,28858.0,33348.0,53656.0,9480.0,2774.0,5198.0,5,6,1,7
39702,0.0,0.0,64.0,57.0,34.0,993334.0,147112.0,31222.0,32468.0,10689.0,20510.0,6292.0,7503.0,5,6,1,7
40903,0.0,0.0,64.0,63.0,60.0,328964.0,8913.0,11150.0,4644.0,10898.0,3081.0,4431.0,808.0,5,6,1,7
41798,0.0,0.0,56.0,70.0,-74.0,1150759.0,173728.0,22398.0,56980.0,13168.0,29238.0,9473.0,3390.0,5,6,1,7
42699,0.0,0.0,56.0,70.0,123.0,363896.0,108497.0,48134.0,13960.0,11916.0,14185.0,4765.0,3630.0,5,6,1,7
43900,0.0,0.0,67.0,70.0,76.0,1195258.0,64151.0,29175.0,41807.0,12089.0,33688.0,6741.0,2857.0,5,6,1,7
