702,0.0,0.0,53.0,56.0,121.0,138227.0,20595.0,286.0,35467.0,20921.0,17537.0,8718.0,11625.0,5,1,3,5
1601,0.0,0.0,54.0,66.0,148.0,579069.0,31901.0,24890.0,7912.0,9841.0,6653.0,5230.0,2888.0,5,1,3,5
2801,0.0,0.0,56.0,57.0,90.0,984288.0,386819.0,25360.0,20005.0,35633.0,30349.0,31715.0,41280.0,5,1,3,5
3698,0.0,0.0,50.0,51.0,41.0,27858.0,334140.0,14524.0,21569.0,14501.0,8853.0,8348.0,6764.0,5,1,3,5
4599,0.0,0.0,41.0,41.0,18.0,342717.0,72605.0,16603.0,5333.0,18872.0,12343.0,12010.0,4019.0,5,1,3,5
5800,0.0,0.0,41.0,35.0,56.0,198755.0,40966.0,16915.0,7048.0,5152.0,5838.0,1093.0,1297.0,5,1,3,5
6701,0.0,0.0,40.0,40.0,83.0,132561.0,83336.0,9238.0,12099.0,41162.0,6443.0,14854.0,7194.0,5,1,3,5
7602,0.0,0.0,41.0,40.0,164.0,602493.0,755848.0,30761.0,61821.0,45860.0,23961.0,7831.0,9273.0,5,1,3,5
8799,0.0,0.0,38.0,56.0,97.0,39916.0,33609.0,37460.0,21024.0,12906.0,9074.0,11711.0,4601.0,5,1,3,5
9697,0.0,0.0,40.0,57.0,59.0,124275.0,13646.0,6313.0,3298.0,2399.0,2175.0,378.0,425.0,5,1,3,5
10599,0.0,0.0,41.0,69.0,-43.0,343527.0,253064.0,76054.0,82665.0,18609.0,34348.0,6687.0,4630.0,5,1,3,5
11800,0.0,0.0,51.0,77.0,61.0,1163094.0,261591.0,42939.0,23392.0,31863.0,25103.0,10160.0,8275.0,5,1,3,5
12703,0.0,0.0,53.0,61.0,123.0,348814.0,90169.0,9688.0,19830.0,18938.0,13745.0,13707.0,6514.0,5,1,3,5
13599,0.0,0.0,54.0,64.0,1.0,11932.0,15836.0,11632.0,12500.0,10984.0,4436.0,2481.0,2987.0,5,1,3,5
14800,0.0,0.0,53.0,61.0,-275.0,114870.0,167972.0,16368.0,59011.0,35933.0,17095.0,5207.0,2686.0,5,1,3,5
15703,0.0,0.0,54.0,60.0,315.0,3204628.0,262064.0,35076.0,19828.0,31976.0,29188.0,16381.0,10940.0,5,1,3,5
16599,0.0,0.0,48.0,60.0,76.0,641333.0,72262.0,17946.0,6033.0,5539.0,4588.0,2226.0,5253.0,5,1,3,5
17800,0.0,0.0,48.0,53.0,18.0,105183.0,120980.0,51622.0,21253.0,55519.0,24367.0,9428.0,7250.0,5,1,3,5
18701,0.0,0.0,56.0,44.0,81.0,134648.0,116857.0,9370.0,15395.0,25253.0,27520.0,4382.0,10673.0,5,1,3,5
19602,0.0,0.0,53.0,50.0,90.0,947890.0,240665.0,46454.0,53016.0,37913.0,20873.0,9785.0,8169.0,5,1,3,5
20803,0.0,0.0,66.0,53.0,-40.0,52307.0,17198.0,10317.0,8812.0,29416.0,7501.0,7430.0,4658.0,5,1,3,5
21701,0.0,0.0,61.0,47.0,-200.0,517902.0,212107.0,15903.0,33344.0,50821.0,16092.0,6439.0,4819.0,5,1,3,5
22602,0.0,0.0,54.0,61.0,23.0,122529.0,50731.0,29917.0,19379.0,6991.0,10896.0,6082.0,4593.0,5,1,3,5
