241	0.587500	0.488750
242	0.595000	0.487500
243	0.580000	0.491250
244	0.621250	0.478750
245	0.608750	0.455000
246	0.615000	0.466250
247	0.588750	0.463750
248	0.596250	0.476250
249	0.563750	0.493750
250	0.563750	0.496250
251	0.553750	0.500000
252	0.592500	0.466250
253	0.571250	0.452500
254	0.581250	0.465000
255	0.571250	0.476250
256	0.510000	0.468750
257	0.501250	0.543750
258	0.518750	0.527500
259	0.530000	0.515000
260	0.548750	0.431250
261	0.575000	0.480000
262	0.548750	0.476250
263	0.571250	0.475000
264	0.575000	0.493750
265	0.518750	0.543750
266	0.531250	0.517500
267	0.508750	0.528750
268	0.580000	0.477500
269	0.586250	0.486250
270	0.562500	0.477500
271	0.572500	0.482500
272	0.562500	0.466250
273	0.542500	0.475000
274	0.511250	0.492500
275	0.525000	0.480000
276	0.553750	0.460000
277	0.560000	0.483750
278	0.558750	0.487500
279	0.581250	0.473750
280	0.566250	0.468750
281	0.546250	0.502500
282	0.528750	0.498750
283	0.521250	0.500000
284	0.578750	0.473750
285	0.565000	0.495000
286	0.560000	0.467500
287	0.560000	0.482500
288	0.526250	0.537500
289	0.503750	0.552500
290	0.483750	0.516250
291	0.503750	0.515000
292	0.572500	0.502500
293	0.587500	0.475000
294	0.571250	0.458750
295	0.560000	0.475000
296	0.538750	0.511250
297	0.523750	0.536250
298	0.522500	0.496250
299	0.517500	0.540000
300	0.586250	0.501250
301	0.586250	0.472500
302	0.562500	0.463750
303	0.568750	0.487500
304	0.563750	0.502500
305	0.545000	0.497500
306	0.535000	0.487500
307	0.533750	0.497500
308	0.572500	0.498750
309	0.580000	0.472500
310	0.573750	0.466250
311	0.578750	0.475000
312	0.573750	0.468750
313	0.550000	0.495000
314	0.530000	0.488750
315	0.533750	0.506250
316	0.588750	0.478750
317	0.582500	0.458750
318	0.582500	0.450000
319	0.575000	0.477500
320	0.567500	0.522500
321	0.527500	0.543750
322	0.566250	0.531250
323	0.548750	0.521250
324	0.606250	0.452500
325	0.603750	0.472500
326	0.606250	0.467500
327	0.583750	0.467500
328	0.582500	0.516250
329	0.551250	0.547500
330	0.553750	0.516250
331	0.562500	0.547500
332	0.611250	0.488750
333	0.592500	0.473750
334	0.598750	0.447500
335	0.582500	0.487500
336	0.618750	0.483750
337	0.577500	0.496250
338	0.571250	0.496250
339	0.550000	0.497500
340	0.608750	0.463750
341	0.585000	0.481250
342	0.597500	0.475000
343	0.585000	0.478750
344	0.616250	0.455000
345	0.566250	0.483750
346	0.566250	0.487500
347	0.550000	0.501250
348	0.617500	0.461250
349	0.601250	0.466250
350	0.611250	0.445000
351	0.587500	0.478750
352	0.567500	0.545000
353	0.545000	0.551250
354	0.551250	0.516250
355	0.545000	0.526250
356	0.612500	0.483750
357	0.573750	0.468750
358	0.580000	0.470000
359	0.571250	0.480000
360	0.571250	0.517500
361	0.555000	0.553750
362	0.543750	0.510000
363	0.557500	0.551250
364	0.600000	0.473750
365	0.567500	0.465000
366	0.577500	0.451250
367	0.572500	0.491250
368	0.608750	0.511250
369	0.570000	0.501250
370	0.562500	0.476250
371	0.555000	0.496250
372	0.621250	0.482500
373	0.581250	0.458750
374	0.603750	0.461250
375	0.582500	0.476250
376	0.606250	0.465000
377	0.568750	0.500000
378	0.563750	0.485000
379	0.561250	0.511250
380	0.601250	0.467500
381	0.603750	0.458750
382	0.608750	0.447500
383	0.592500	0.483750
384	0.567500	0.470000
385	0.527500	0.513750
386	0.520000	0.492500
387	0.535000	0.522500
388	0.560000	0.446250
389	0.588750	0.476250
390	0.568750	0.473750
391	0.575000	0.502500
392	0.537500	0.491250
393	0.520000	0.530000
394	0.531250	0.521250
395	0.525000	0.528750
396	0.582500	0.475000
397	0.593750	0.491250
398	0.573750	0.477500
399	0.575000	0.492500
400	0.570000	0.460000
401	0.546250	0.513750
402	0.521250	0.493750
403	0.560000	0.515000
404	0.572500	0.450000
405	0.583750	0.485000
406	0.580000	0.470000
407	0.592500	0.505000
408	0.575000	0.482500
409	0.547500	0.500000
410	0.545000	0.500000
411	0.542500	0.502500
412	0.586250	0.468750
413	0.572500	0.481250
414	0.576250	0.472500
415	0.567500	0.486250
416	0.522500	0.516250
417	0.523750	0.523750
418	0.508750	0.490000
419	0.536250	0.521250
420	0.555000	0.488750
421	0.570000	0.475000
422	0.550000	0.461250
423	0.572500	0.487500
424	0.531250	0.500000
425	0.525000	0.532500
426	0.530000	0.510000
427	0.531250	0.532500
428	0.576250	0.477500
429	0.570000	0.466250
430	0.567500	0.458750
431	0.546250	0.490000
432	0.576250	0.478750
433	0.555000	0.506250
434	0.538750	0.476250
435	0.536250	0.508750
436	0.578750	0.475000
437	0.575000	0.467500
438	0.580000	0.461250
439	0.583750	0.490000
440	0.567500	0.470000
441	0.541250	0.505000
442	0.547500	0.493750
443	0.545000	0.510000
444	0.593750	0.470000
445	0.576250	0.457500
446	0.578750	0.446250
447	0.578750	0.480000
448	0.582500	0.490000
449	0.552500	0.527500
450	0.565000	0.490000
451	0.550000	0.522500
452	0.597500	0.477500
453	0.576250	0.480000
454	0.596250	0.476250
455	0.586250	0.496250
456	0.560000	0.498750
457	0.551250	0.518750
458	0.536250	0.520000
459	0.542500	0.535000
460	0.597500	0.483750
461	0.570000	0.488750
462	0.588750	0.466250
463	0.580000	0.493750
464	0.596250	0.463750
465	0.565000	0.505000
466	0.577500	0.482500
467	0.566250	0.506250
468	0.616250	0.453750
469	0.581250	0.482500
470	0.607500	0.462500
471	0.581250	0.492500
472	0.585000	0.472500
473	0.560000	0.491250
474	0.566250	0.493750
475	0.571250	0.503750
476	0.600000	0.463750
477	0.581250	0.473750
478	0.595000	0.461250
479	0.580000	0.481250
480	0.568750	0.515000
481	0.548750	0.530000
482	0.556250	0.498750
483	0.547500	0.518750
484	0.590000	0.490000
485	0.585000	0.480000
486	0.605000	0.483750
487	0.571250	0.490000
488	0.553750	0.503750
489	0.545000	0.530000
490	0.535000	0.510000
491	0.543750	0.527500
492	0.580000	0.480000
493	0.562500	0.488750
494	0.573750	0.468750
495	0.578750	0.495000
496	0.605000	0.488750
497	0.560000	0.507500
498	0.563750	0.476250
499	0.557500	0.501250
500	0.613750	0.470000
501	0.587500	0.465000
502	0.598750	0.465000
503	0.576250	0.478750
504	0.587500	0.473750
505	0.550000	0.508750
506	0.573750	0.493750
507	0.567500	0.508750
508	0.595000	0.460000
509	0.577500	0.463750
510	0.592500	0.462500
511	0.575000	0.480000
512	0.500000	0.421250
513	0.491250	0.436250
514	0.490000	0.426250
515	0.488750	0.428750
516	0.487500	0.403750
517	0.510000	0.402500
518	0.507500	0.422500
519	0.515000	0.395000
520	0.495000	0.433750
521	0.475000	0.478750
522	0.461250	0.477500
523	0.465000	0.495000
524	0.541250	0.395000
525	0.518750	0.430000
526	0.523750	0.420000
527	0.513750	0.435000
528	0.471250	0.432500
529	0.470000	0.430000
530	0.478750	0.436250
531	0.488750	0.435000
532	0.512500	0.441250
533	0.507500	0.428750
534	0.513750	0.440000
535	0.512500	0.421250
536	0.526250	0.462500
537	0.483750	0.457500
538	0.492500	0.481250
539	0.468750	0.471250
540	0.522500	0.433750
541	0.505000	0.425000
542	0.510000	0.450000
543	0.503750	0.437500
544	0.463750	0.463750
545	0.486250	0.477500
546	0.491250	0.470000
547	0.492500	0.475000
548	0.525000	0.451250
549	0.530000	0.418750
550	0.545000	0.446250
551	0.527500	0.427500
552	0.490000	0.458750
553	0.490000	0.488750
554	0.476250	0.467500
555	0.478750	0.492500
556	0.547500	0.432500
557	0.533750	0.430000
558	0.533750	0.433750
559	0.530000	0.448750
560	0.501250	0.447500
561	0.512500	0.451250
562	0.511250	0.451250
563	0.492500	0.462500
564	0.533750	0.446250
565	0.515000	0.427500
566	0.533750	0.438750
567	0.522500	0.432500
568	0.527500	0.487500
569	0.491250	0.465000
570	0.501250	0.457500
571	0.493750	0.480000
572	0.545000	0.443750
573	0.532500	0.438750
574	0.541250	0.443750
575	0.527500	0.458750
576	0.542500	0.477500
577	0.520000	0.477500
578	0.527500	0.492500
579	0.505000	0.463750
580	0.575000	0.440000
581	0.542500	0.431250
582	0.563750	0.453750
583	0.525000	0.431250
584	0.507500	0.471250
585	0.495000	0.515000
586	0.496250	0.468750
587	0.511250	0.510000
588	0.572500	0.430000
589	0.550000	0.432500
590	0.551250	0.435000
591	0.536250	0.451250
592	0.571250	0.422500
593	0.527500	0.453750
594	0.533750	0.466250
595	0.507500	0.466250
596	0.546250	0.443750
597	0.521250	0.435000
598	0.536250	0.446250
599	0.535000	0.433750
600	0.548750	0.450000
601	0.511250	0.462500
602	0.516250	0.475000
603	0.518750	0.476250
604	0.568750	0.431250
605	0.533750	0.423750
606	0.563750	0.447500
607	0.533750	0.455000
608	0.525000	0.478750
609	0.520000	0.492500
610	0.501250	0.473750
611	0.517500	0.480000
612	0.566250	0.441250
613	0.541250	0.422500
614	0.552500	0.453750
615	0.533750	0.442500
616	0.533750	0.468750
617	0.516250	0.500000
618	0.516250	0.475000
619	0.530000	0.496250
620	0.578750	0.440000
621	0.545000	0.433750
622	0.546250	0.445000
623	0.545000	0.447500
624	0.588750	0.442500
625	0.536250	0.461250
626	0.546250	0.452500
627	0.538750	0.478750
628	0.563750	0.441250
629	0.547500	0.422500
630	0.562500	0.437500
631	0.547500	0.447500
632	0.567500	0.477500
633	0.526250	0.470000
634	0.546250	0.461250
635	0.537500	0.478750
636	0.585000	0.440000
637	0.553750	0.438750
638	0.573750	0.447500
639	0.551250	0.450000
640	0.512500	0.457500
641	0.486250	0.478750
642	0.497500	0.471250
643	0.496250	0.462500
644	0.513750	0.443750
645	0.521250	0.441250
646	0.515000	0.451250
647	0.516250	0.445000
648	0.487500	0.460000
649	0.488750	0.503750
650	0.482500	0.475000
651	0.483750	0.498750
652	0.538750	0.458750
653	0.535000	0.456250
654	0.531250	0.466250
655	0.523750	0.460000
656	0.512500	0.435000
657	0.510000	0.465000
658	0.503750	0.460000
659	0.508750	0.463750
660	0.515000	0.427500
661	0.501250	0.446250
662	0.522500	0.452500
663	0.510000	0.446250
664	0.530000	0.458750
665	0.496250	0.471250
666	0.513750	0.482500
667	0.511250	0.485000
668	0.528750	0.462500
669	0.523750	0.443750
670	0.540000	0.462500
671	0.526250	0.465000
672	0.508750	0.458750
673	0.520000	0.475000
674	0.497500	0.478750
675	0.493750	0.491250
676	0.530000	0.461250
677	0.533750	0.443750
678	0.537500	0.462500
679	0.536250	0.462500
680	0.506250	0.463750
681	0.505000	0.498750
682	0.505000	0.475000
683	0.500000	0.492500
684	0.557500	0.451250
685	0.518750	0.452500
686	0.545000	0.457500
687	0.528750	0.471250
688	0.535000	0.436250
689	0.536250	0.462500
690	0.516250	0.465000
691	0.516250	0.480000
692	0.535000	0.447500
693	0.528750	0.442500
694	0.530000	0.447500
695	0.527500	0.461250
696	0.542500	0.478750
697	0.503750	0.485000
698	0.522500	0.473750
699	0.512500	0.490000
700	0.555000	0.442500
701	0.522500	0.446250
702	0.543750	0.455000
703	0.531250	0.461250
704	0.555000	0.473750
705	0.545000	0.505000
706	0.533750	0.475000
707	0.526250	0.486250
708	0.555000	0.478750
709	0.551250	0.467500
710	0.551250	0.467500
711	0.557500	0.472500
712	0.533750	0.472500
713	0.518750	0.506250
714	0.506250	0.485000
715	0.520000	0.505000
716	0.575000	0.453750
717	0.551250	0.461250
718	0.561250	0.476250
719	0.543750	0.478750
720	0.585000	0.452500
721	0.543750	0.470000
722	0.565000	0.468750
723	0.538750	0.488750
724	0.577500	0.456250
725	0.555000	0.465000
726	0.555000	0.468750
727	0.543750	0.471250
728	0.576250	0.462500
729	0.530000	0.473750
730	0.548750	0.482500
731	0.543750	0.487500
732	0.580000	0.465000
733	0.545000	0.453750
734	0.566250	0.466250
735	0.548750	0.477500
736	0.531250	0.457500
737	0.533750	0.485000
738	0.523750	0.476250
739	0.537500	0.483750
740	0.553750	0.465000
741	0.548750	0.455000
742	0.560000	0.470000
743	0.546250	0.465000
744	0.517500	0.466250
745	0.518750	0.497500
746	0.508750	0.472500
747	0.537500	0.485000
748	0.575000	0.457500
749	0.547500	0.467500
750	0.558750	0.463750
751	0.552500	0.470000
752	0.578750	0.445000
753	0.548750	0.470000
754	0.556250	0.460000
755	0.551250	0.483750
756	0.578750	0.452500
757	0.558750	0.461250
758	0.567500	0.458750
759	0.543750	0.466250
760	0.560000	0.467500
761	0.537500	0.476250
762	0.546250	0.470000
763	0.551250	0.487500
764	0.571250	0.458750
765	0.542500	0.462500
766	0.562500	0.463750
767	0.547500	0.468750
768	0.536250	0.427500
769	0.538750	0.466250
770	0.528750	0.438750
771	0.527500	0.433750
772	0.515000	0.402500
773	0.563750	0.422500
774	0.531250	0.428750
775	0.568750	0.412500
776	0.548750	0.467500
777	0.530000	0.500000
778	0.521250	0.493750
779	0.526250	0.488750
780	0.567500	0.422500
781	0.575000	0.446250
782	0.552500	0.438750
783	0.565000	0.441250
784	0.537500	0.447500
785	0.543750	0.441250
786	0.516250	0.453750
787	0.543750	0.430000
788	0.527500	0.435000
789	0.540000	0.442500
790	0.540000	0.445000
791	0.552500	0.431250
792	0.580000	0.458750
793	0.545000	0.462500
794	0.553750	0.488750
795	0.532500	0.460000
796	0.558750	0.445000
797	0.552500	0.450000
798	0.560000	0.460000
799	0.546250	0.446250
800	0.497500	0.490000
801	0.527500	0.507500
802	0.482500	0.498750
803	0.508750	0.480000
804	0.537500	0.462500
805	0.558750	0.450000
806	0.542500	0.458750
807	0.566250	0.446250
808	0.523750	0.477500
809	0.527500	0.511250
810	0.502500	0.491250
811	0.515000	0.507500
812	0.565000	0.466250
813	0.563750	0.455000
814	0.553750	0.460000
815	0.558750	0.471250
816	0.532500	0.476250
817	0.536250	0.472500
818	0.520000	0.471250
819	0.517500	0.471250
820	0.537500	0.460000
821	0.550000	0.462500
822	0.556250	0.458750
823	0.552500	0.453750
824	0.573750	0.483750
825	0.535000	0.475000
826	0.537500	0.486250
827	0.531250	0.491250
828	0.570000	0.471250
829	0.555000	0.455000
830	0.563750	0.451250
831	0.548750	0.467500
832	0.538750	0.496250
833	0.536250	0.503750
834	0.522500	0.512500
835	0.501250	0.478750
836	0.571250	0.442500
837	0.572500	0.453750
838	0.567500	0.466250
839	0.547500	0.446250
840	0.555000	0.498750
841	0.522500	0.533750
842	0.527500	0.503750
843	0.528750	0.527500
844	0.590000	0.450000
845	0.575000	0.460000
846	0.578750	0.453750
847	0.546250	0.467500
848	0.578750	0.467500
849	0.542500	0.477500
850	0.555000	0.486250
851	0.521250	0.465000
852	0.568750	0.435000
853	0.557500	0.466250
854	0.578750	0.466250
855	0.551250	0.460000
856	0.585000	0.467500
857	0.547500	0.478750
858	0.547500	0.491250
859	0.537500	0.480000
860	0.593750	0.445000
861	0.565000	0.455000
862	0.581250	0.457500
863	0.555000	0.466250
864	0.533750	0.492500
865	0.522500	0.505000
866	0.518750	0.502500
867	0.517500	0.496250
868	0.565000	0.465000
869	0.546250	0.451250
870	0.546250	0.448750
871	0.531250	0.467500
872	0.545000	0.490000
873	0.527500	0.520000
874	0.530000	0.505000
875	0.536250	0.511250
876	0.587500	0.462500
877	0.557500	0.452500
878	0.555000	0.451250
879	0.536250	0.465000
880	0.572500	0.462500
881	0.537500	0.467500
882	0.550000	0.461250
883	0.528750	0.467500
884	0.575000	0.453750
885	0.547500	0.440000
886	0.585000	0.450000
887	0.545000	0.461250
888	0.588750	0.483750
889	0.546250	0.478750
890	0.550000	0.473750
891	0.551250	0.483750
892	0.578750	0.466250
893	0.563750	0.451250
894	0.581250	0.453750
895	0.568750	0.465000
896	0.526250	0.452500
897	0.512500	0.485000
898	0.513750	0.480000
899	0.516250	0.458750
900	0.537500	0.416250
901	0.558750	0.440000
902	0.518750	0.452500
903	0.555000	0.440000
904	0.522500	0.475000
905	0.515000	0.513750
906	0.510000	0.497500
907	0.520000	0.498750
908	0.551250	0.450000
909	0.558750	0.467500
