1302,0.0,0.0,69.0,51.0,152.0,1323080.0,118883.0,6860.0,21249.0,11997.0,14061.0,6635.0,14865.0,0,1,5,3,3
2498,0.0,0.0,47.0,50.0,69.0,1440162.0,756888.0,92043.0,69805.0,40756.0,20189.0,15601.0,15499.0,0,1,5,3,3
3399,0.0,0.0,27.0,51.0,-222.0,1060945.0,943558.0,334295.0,19878.0,50913.0,52561.0,31696.0,15191.0,0,1,5,3,3
4300,0.0,0.0,14.0,40.0,-8.0,97339.0,97837.0,13936.0,3817.0,2788.0,2316.0,3352.0,816.0,0,1,5,3,3
5501,0.0,0.0,14.0,40.0,-169.0,117876.0,129110.0,28236.0,4214.0,8432.0,13930.0,10441.0,5900.0,0,1,5,3,3
6399,0.0,0.0,20.0,43.0,7.0,1179563.0,168700.0,24563.0,31610.0,30675.0,7028.0,9957.0,11092.0,0,1,5,3,3
7300,0.0,0.0,20.0,50.0,107.0,1182233.0,122192.0,57640.0,25384.0,8094.0,9207.0,8768.0,4874.0,0,1,5,3,3
8503,0.0,0.0,34.0,53.0,38.0,794587.0,149015.0,29547.0,15079.0,16456.0,13463.0,7275.0,3227.0,0,1,5,3,3
9396,0.0,0.0,30.0,48.0,40.0,293670.0,503563.0,55117.0,19997.0,15257.0,41582.0,24183.0,12511.0,0,1,5,3,3
10297,0.0,0.0,35.0,41.0,-9.0,925150.0,87477.0,6012.0,5563.0,4935.0,5051.0,1863.0,2048.0,0,1,5,3,3
11503,0.0,0.0,40.0,23.0,-10.0,1402966.0,455738.0,11940.0,27381.0,54854.0,34873.0,37196.0,34042.0,0,1,5,3,3
12399,0.0,0.0,51.0,26.0,104.0,1041642.0,126557.0,51201.0,37039.0,26986.0,51798.0,19457.0,18217.0,0,1,5,3,3
13300,0.0,0.0,51.0,30.0,-1772.0,1170646.0,941171.0,115768.0,209184.0,406830.0,95625.0,28934.0,39924.0,0,1,5,3,3
14502,0.0,0.0,51.0,30.0,28.0,192478.0,11768.0,3029.0,1635.0,1364.0,504.0,265.0,197.0,0,1,5,3,3
15403,0.0,0.0,51.0,43.0,96.0,192640.0,64586.0,32513.0,2936.0,10229.0,5284.0,5870.0,2296.0,0,1,5,3,3
16301,0.0,0.0,41.0,48.0,27.0,73744.0,32828.0,2667.0,2863.0,4909.0,996.0,1248.0,732.0,0,1,5,3,3
17202,0.0,0.0,27.0,50.0,-13.0,1761571.0,284813.0,38838.0,108714.0,32998.0,27758.0,29658.0,32967.0,0,1,5,3,3
18403,0.0,0.0,20.0,38.0,-5.0,1339061.0,1169708.0,32989.0,47335.0,144561.0,35129.0,41573.0,30554.0,0,1,5,3,3
19299,0.0,0.0,14.0,26.0,-23.0,1418150.0,969202.0,97534.0,51430.0,107351.0,37999.0,76740.0,68394.0,0,1,5,3,3
20200,0.0,0.0,14.0,40.0,-98.0,1529373.0,160646.0,36561.0,68339.0,18038.0,7186.0,3677.0,5292.0,0,1,5,3,3
21401,0.0,0.0,7.0,35.0,-7.0,450686.0,139811.0,22363.0,22002.0,14629.0,5001.0,11334.0,5742.0,0,1,5,3,3
22297,0.0,0.0,8.0,41.0,75.0,378560.0,138652.0,3828.0,16107.0,9088.0,4661.0,2977.0,2432.0,0,1,5,3,3
23200,0.0,0.0,20.0,44.0,131.0,996892.0,185751.0,24305.0,35612.0,87388.0,28194.0,25847.0,12620.0,0,1,5,3,3
24401,0.0,0.0,37.0,35.0,44.0,782783.0,98150.0,10298.0,11193.0,7456.0,15931.0,3640.0,5046.0,0,1,5,3,3
25302,0.0,0.0,53.0,37.0,-37.0,770062.0,79248.0,27542.0,9743.0,13153.0,17729.0,13905.0,4882.0,0,1,5,3,3
26202,0.0,0.0,60.0,51.0,120.0,137021.0,29247.0,16297.0,7968.0,3054.0,3326.0,6181.0,2654.0,0,1,5,3,3
27398,0.0,0.0,47.0,48.0,89.0,783431.0,575192.0,47135.0,39937.0,60312.0,20494.0,18041.0,17651.0,0,1,5,3,3
28304,0.0,0.0,43.0,48.0,-99.0,285220.0,146753.0,9656.0,22095.0,14061.0,15596.0,6554.0,6488.0,0,1,5,3,3
29200,0.0,0.0,35.0,47.0,25.0,1092623.0,422058.0,39787.0,88012.0,28603.0,34322.0,38568.0,15975.0,0,1,5,3,3
30400,0.0,0.0,44.0,51.0,115.0,142805.0,20128.0,18017.0,20500.0,4464.0,8802.0,4212.0,3265.0,0,1,5,3,3
31300,0.0,0.0,43.0,60.0,28.0,578207.0,34228.0,10758.0,3170.0,3402.0,1352.0,1151.0,851.0,0,1,5,3,3
32201,0.0,0.0,38.0,63.0,48.0,1033521.0,622137.0,125172.0,84340.0,58132.0,52840.0,135655.0,87929.0,0,1,5,3,3
33402,0.0,0.0,38.0,51.0,184.0,819408.0,724695.0,23680.0,34115.0,31629.0,45438.0,23308.0,17066.0,0,1,5,3,3
34303,0.0,0.0,41.0,43.0,52.0,614689.0,23990.0,9456.0,5522.0,6885.0,7660.0,4301.0,4714.0,0,1,5,3,3
35199,0.0,0.0,47.0,47.0,13.0,293678.0,61062.0,37118.0,3202.0,5538.0,5303.0,10567.0,4600.0,0,1,5,3,3
36403,0.0,0.0,54.0,53.0,96.0,2096672.0,209187.0,119137.0,71038.0,24857.0,56326.0,29832.0,10691.0,0,1,5,3,3
37299,0.0,0.0,53.0,57.0,33.0,190064.0,156218.0,6215.0,14572.0,8175.0,7733.0,4612.0,9382.0,0,1,5,3,3
38200,0.0,0.0,50.0,54.0,-25.0,378838.0,83651.0,19241.0,20975.0,33530.0,18043.0,15740.0,5573.0,0,1,5,3,3
39100,0.0,0.0,48.0,44.0,60.0,484540.0,228181.0,17154.0,25202.0,6532.0,13758.0,15317.0,16868.0,0,1,5,3,3
40301,0.0,0.0,57.0,40.0,67.0,54457.0,15507.0,5252.0,7922.0,3723.0,12039.0,3552.0,5356.0,0,1,5,3,3
41202,0.0,0.0,81.0,41.0,69.0,7930.0,26777.0,4055.0,3291.0,6390.0,16359.0,3723.0,4569.0,0,1,5,3,3
42102,0.0,0.0,70.0,43.0,-46.0,245398.0,73858.0,16085.0,18879.0,21537.0,5873.0,11328.0,5186.0,0,1,5,3,3
43298,0.0,0.0,81.0,50.0,132.0,2330501.0,59353.0,12767.0,10164.0,7827.0,11610.0,5047.0,7667.0,0,1,5,3,3
44199,0.0,0.0,69.0,51.0,27.0,1393326.0,134757.0,89768.0,7444.0,14547.0,27511.0,15422.0,10271.0,0,1,5,3,3
45100,0.0,0.0,54.0,61.0,-29.0,2494953.0,150169.0,39145.0,53847.0,26631.0,23946.0,16526.0,17929.0,0,1,5,3,3
46301,0.0,0.0,51.0,61.0,28.0,1922932.0,534375.0,143833.0,53633.0,28763.0,27991.0,29848.0,15338.0,0,1,5,3,3
47202,0.0,0.0,34.0,57.0,148.0,605148.0,76084.0,10849.0,6538.0,5329.0,2298.0,1872.0,3984.0,0,1,5,3,3
48102,0.0,0.0,41.0,60.0,36.0,337743.0,27923.0,17988.0,8850.0,6627.0,13413.0,6113.0,3390.0,0,1,5,3,3
49299,0.0,0.0,50.0,56.0,-1.0,26311.0,28634.0,6306.0,9185.0,9213.0,8369.0,3731.0,6077.0,0,1,5,3,3
50201,0.0,0.0,44.0,57.0,21.0,2041410.0,560493.0,79371.0,144550.0,15791.0,19744.0,25782.0,27891.0,0,1,5,3,3
51101,0.0,0.0,57.0,51.0,60.0,489893.0,96718.0,7557.0,5788.0,11720.0,10223.0,16491.0,3993.0,0,1,5,3,3
52303,0.0,0.0,44.0,40.0,-14.0,402923.0,74064.0,8007.0,4619.0,13367.0,5499.0,2648.0,2550.0,0,1,5,3,3
53199,0.0,0.0,37.0,38.0,20.0,766494.0,111256.0,31484.0,12844.0,6792.0,15204.0,8267.0,4655.0,0,1,5,3,3
54099,0.0,0.0,57.0,35.0,26.0,1563694.0,63668.0,15189.0,19358.0,40011.0,19858.0,30034.0,7601.0,0,1,5,3,3
55302,0.0,0.0,57.0,47.0,116.0,161872.0,72794.0,21189.0,18690.0,9027.0,9288.0,33752.0,10665.0,0,1,5,3,3
56199,0.0,0.0,81.0,53.0,-10.0,357107.0,29859.0,362.0,17138.0,9773.0,32043.0,8814.0,12928.0,0,1,5,3,3
57095,0.0,0.0,75.0,51.0,18.0,648667.0,95414.0,22461.0,7012.0,5182.0,7059.0,4584.0,2479.0,0,1,5,3,3
58302,0.0,0.0,70.0,56.0,42.0,500487.0,45099.0,13384.0,18497.0,20451.0,11839.0,13178.0,6431.0,0,1,5,3,3
59198,0.0,0.0,69.0,53.0,16.0,1359731.0,132737.0,38063.0,4696.0,16418.0,12034.0,5426.0,4730.0,0,1,5,3,3
60103,0.0,0.0,57.0,57.0,-18.0,145760.0,118780.0,49946.0,24639.0,9340.0,41558.0,11908.0,10623.0,0,1,5,3,3
61300,0.0,0.0,53.0,51.0,134.0,927794.0,747597.0,75434.0,27035.0,31519.0,22600.0,10276.0,38896.0,0,1,5,3,3
62201,0.0,0.0,47.0,48.0,74.0,2291579.0,201006.0,62624.0,10327.0,12206.0,21555.0,22636.0,8668.0,0,1,5,3,3
63101,0.0,0.0,40.0,50.0,-7.0,2394507.0,409509.0,134239.0,46431.0,65803.0,22623.0,22378.0,14014.0,0,1,5,3,3
64002,0.0,0.0,23.0,41.0,39.0,158406.0,527509.0,58529.0,58703.0,19847.0,27544.0,13870.0,11144.0,0,1,5,3,3
65199,0.0,0.0,21.0,41.0,-248.0,1676062.0,892352.0,47344.0,68501.0,22779.0,27419.0,14623.0,15613.0,0,1,5,3,3
66099,0.0,0.0,14.0,50.0,-24.0,538332.0,13585.0,2125.0,10272.0,2325.0,915.0,2535.0,1222.0,0,1,5,3,3
67000,0.0,0.0,17.0,51.0,-28.0,1271696.0,590992.0,240348.0,38116.0,25687.0,47283.0,46111.0,18454.0,0,1,5,3,3
68197,0.0,0.0,26.0,48.0,69.0,60480.0,34011.0,4312.0,2059.0,3991.0,3582.0,2743.0,1984.0,0,1,5,3,3
69102,0.0,0.0,29.0,57.0,89.0,1865597.0,315692.0,82158.0,41692.0,39777.0,16387.0,13694.0,13063.0,0,1,5,3,3
69998,0.0,0.0,38.0,47.0,43.0,248931.0,153869.0,20242.0,12790.0,11501.0,15061.0,11436.0,9480.0,0,1,5,3,3
71202,0.0,0.0,47.0,47.0,-41.0,81521.0,80161.0,25555.0,23089.0,13505.0,14845.0,10115.0,9393.0,0,1,5,3,3
72102,0.0,0.0,40.0,43.0,97.0,638809.0,52790.0,6800.0,622.0,6502.0,2914.0,4507.0,9498.0,0,1,5,3,3
72998,0.0,0.0,47.0,40.0,105.0,808707.0,210331.0,39120.0,15096.0,11411.0,23093.0,21986.0,12085.0,0,1,5,3,3
74200,0.0,0.0,47.0,47.0,38.0,119926.0,47400.0,21450.0,3216.0,7405.0,5276.0,6606.0,4359.0,0,1,5,3,3
75100,0.0,0.0,41.0,51.0,-7.0,951448.0,97068.0,82232.0,20972.0,38850.0,15100.0,11808.0,12607.0,0,1,5,3,3
76001,0.0,0.0,35.0,51.0,81.0,1921635.0,951415.0,34615.0,83246.0,37891.0,29440.0,25906.0,13251.0,0,1,5,3,3
77200,0.0,0.0,27.0,53.0,51.0,2030649.0,931957.0,100132.0,244312.0,87191.0,54112.0,19004.0,15655.0,0,1,5,3,3
78095,0.0,0.0,26.0,40.0,387.0,1914215.0,756518.0,33642.0,54044.0,48710.0,51785.0,24224.0,13031.0,0,1,5,3,3
79001,0.0,0.0,27.0,37.0,-67.0,581016.0,35775.0,13302.0,6897.0,4547.0,4332.0,1998.0,2007.0,0,1,5,3,3
