899,0.0,0.0,53.0,74.0,50.0,33799.0,15361.0,2929.0,3809.0,2801.0,18900.0,8551.0,5724.0,6,3,6,6
1802,0.0,0.0,61.0,63.0,152.0,18375.0,16110.0,5997.0,5017.0,6994.0,23360.0,11187.0,5699.0,6,3,6,6
2698,0.0,0.0,66.0,54.0,34.0,17113.0,5184.0,7047.0,10539.0,27891.0,13496.0,12841.0,4693.0,6,3,6,6
3899,0.0,0.0,75.0,34.0,44.0,12879.0,20662.0,4445.0,1676.0,18540.0,13174.0,10937.0,5012.0,6,3,6,6
4801,0.0,0.0,75.0,35.0,51.0,6670.0,14117.0,4614.0,5451.0,13465.0,21468.0,7792.0,6613.0,6,3,6,6
5701,0.0,0.0,67.0,43.0,82.0,14986.0,7272.0,14348.0,5059.0,19087.0,12256.0,8295.0,6985.0,6,3,6,6
6600,0.0,0.0,75.0,43.0,-13.0,17100.0,3311.0,6945.0,7337.0,9350.0,21468.0,8794.0,4893.0,6,3,6,6
7802,0.0,0.0,75.0,53.0,68.0,6444.0,11059.0,2026.0,7953.0,7260.0,10368.0,13536.0,9743.0,6,3,6,6
8702,0.0,0.0,70.0,51.0,49.0,10531.0,16161.0,2009.0,3549.0,2941.0,12970.0,4002.0,13632.0,6,3,6,6
9604,0.0,0.0,66.0,50.0,49.0,4361.0,15774.0,9752.0,1698.0,6410.0,6375.0,3006.0,5140.0,6,3,6,6
10802,0.0,0.0,50.0,44.0,35.0,16193.0,21628.0,5757.0,4341.0,9864.0,6392.0,8305.0,8125.0,6,3,6,6
11699,0.0,0.0,57.0,41.0,1.0,5732.0,5902.0,1127.0,6146.0,6571.0,16932.0,18672.0,8998.0,6,3,6,6
12599,0.0,0.0,53.0,56.0,-7.0,9395.0,6231.0,11175.0,4185.0,12498.0,6796.0,3636.0,6718.0,6,3,6,6
13801,0.0,0.0,64.0,44.0,43.0,27344.0,16596.0,2813.0,2675.0,5436.0,15603.0,9052.0,4007.0,6,3,6,6
14698,0.0,0.0,66.0,50.0,13.0,5306.0,28558.0,14872.0,4611.0,7928.0,11975.0,9059.0,4019.0,6,3,6,6
15599,0.0,0.0,50.0,48.0,56.0,4439.0,19439.0,6770.0,1661.0,16888.0,5648.0,5527.0,10374.0,6,3,6,6
16803,0.0,0.0,51.0,50.0,18.0,4594.0,6861.0,7895.0,6175.0,4746.0,7698.0,4166.0,5110.0,6,3,6,6
