1000,0.0,0.0,44.0,47.0,196.0,1568991.0,685984.0,64621.0,22993.0,17610.0,52192.0,47507.0,41331.0,6,7,2,2
1897,0.0,0.0,51.0,34.0,17.0,306126.0,59596.0,5023.0,652.0,9302.0,44592.0,14868.0,8024.0,6,7,2,2
2800,0.0,0.0,43.0,38.0,-130.0,247746.0,122850.0,33352.0,12833.0,13903.0,27002.0,14269.0,6363.0,6,7,2,2
3999,0.0,0.0,37.0,29.0,35.0,266242.0,83744.0,17138.0,5366.0,2807.0,17987.0,6888.0,9070.0,6,7,2,2
4899,0.0,0.0,44.0,30.0,52.0,524903.0,388214.0,32865.0,47715.0,53726.0,100749.0,51452.0,20280.0,6,7,2,2
5802,0.0,0.0,41.0,43.0,81.0,236983.0,167142.0,34758.0,10643.0,6686.0,82764.0,75901.0,15216.0,6,7,2,2
7002,0.0,0.0,43.0,47.0,93.0,901394.0,167377.0,52143.0,58320.0,14167.0,55457.0,17300.0,29848.0,6,7,2,2
7898,0.0,0.0,34.0,50.0,134.0,110479.0,74325.0,15200.0,9956.0,4209.0,5883.0,7762.0,5192.0,6,7,2,2
8799,0.0,0.0,56.0,41.0,1.0,280683.0,21159.0,5548.0,1384.0,18667.0,85487.0,81485.0,16562.0,6,7,2,2
9700,0.0,0.0,43.0,37.0,-188.0,219454.0,152450.0,5088.0,14249.0,10180.0,13956.0,14103.0,5006.0,6,7,2,2
10901,0.0,0.0,51.0,26.0,-2.0,667593.0,115961.0,10486.0,17216.0,28177.0,67674.0,42453.0,7775.0,6,7,2,2
11802,0.0,0.0,61.0,26.0,18.0,1208490.0,144526.0,39924.0,19088.0,25367.0,38092.0,57216.0,24687.0,6,7,2,2
12700,0.0,0.0,43.0,41.0,-2.0,164110.0,96876.0,31786.0,16855.0,20191.0,57881.0,83678.0,18212.0,6,7,2,2
13901,0.0,0.0,51.0,54.0,-13.0,798692.0,55679.0,46578.0,17628.0,49495.0,24864.0,29468.0,23702.0,6,7,2,2
14802,0.0,0.0,54.0,51.0,60.0,227460.0,44538.0,3796.0,4932.0,8007.0,38389.0,23884.0,20080.0,6,7,2,2
15703,0.0,0.0,64.0,60.0,-37.0,43974.0,9969.0,28009.0,26692.0,24640.0,40409.0,54483.0,12532.0,6,7,2,2
16896,0.0,0.0,64.0,61.0,51.0,423356.0,54046.0,20104.0,14947.0,18963.0,40618.0,21497.0,10091.0,6,7,2,2
17803,0.0,0.0,64.0,61.0,-45.0,256185.0,101992.0,28934.0,45003.0,14169.0,31933.0,23048.0,16388.0,6,7,2,2
18699,0.0,0.0,53.0,64.0,91.0,21730.0,29887.0,1373.0,4748.0,4145.0,6811.0,9448.0,3470.0,6,7,2,2
