1301,0.0,0.0,60.0,44.0,-41.0,638032.0,135908.0,1068.0,14570.0,12079.0,16745.0,11673.0,5280.0,1
2201,0.0,0.0,60.0,50.0,-57.0,899973.0,222897.0,107748.0,15245.0,30663.0,22076.0,2680.0,4112.0,1
3097,0.0,0.0,63.0,64.0,76.0,26930.0,19517.0,14121.0,6961.0,1935.0,4601.0,7926.0,1559.0,1
4298,0.0,0.0,63.0,56.0,19.0,303799.0,35348.0,4956.0,6423.0,9700.0,13028.0,3826.0,1969.0,1
5200,0.0,0.0,57.0,57.0,51.0,478286.0,346300.0,26850.0,19243.0,22675.0,26282.0,5568.0,3489.0,1
6099,0.0,0.0,56.0,53.0,53.0,154942.0,50687.0,14420.0,1331.0,4790.0,3810.0,2580.0,1537.0,1
7302,0.0,0.0,51.0,44.0,49.0,426631.0,57181.0,12964.0,7157.0,2727.0,4176.0,1146.0,1192.0,1
8198,0.0,0.0,34.0,50.0,-188.0,93470.0,232945.0,74631.0,34492.0,15444.0,14204.0,3785.0,2662.0,1
9099,0.0,0.0,35.0,64.0,19.0,440297.0,88964.0,44989.0,13223.0,13641.0,10481.0,16435.0,4826.0,1
10300,0.0,0.0,34.0,66.0,129.0,87012.0,37482.0,11189.0,2203.0,5975.0,2241.0,890.0,1158.0,1
11201,0.0,0.0,27.0,67.0,73.0,217966.0,44011.0,13712.0,7555.0,7438.0,2288.0,854.0,633.0,1
12097,0.0,0.0,23.0,63.0,13.0,80560.0,49136.0,7232.0,5471.0,8918.0,1647.0,878.0,1129.0,1
13002,0.0,0.0,38.0,57.0,-1.0,19673.0,18991.0,1164.0,13589.0,11973.0,13385.0,3380.0,4348.0,1
14197,0.0,0.0,38.0,60.0,35.0,260869.0,189463.0,57568.0,23025.0,39639.0,12372.0,10088.0,2755.0,1
15098,0.0,0.0,37.0,61.0,51.0,165664.0,71903.0,25246.0,7944.0,2505.0,2703.0,1628.0,328.0,1
15998,0.0,0.0,51.0,63.0,55.0,75781.0,55621.0,9534.0,8401.0,4292.0,8484.0,5116.0,2257.0,1
17200,0.0,0.0,27.0,56.0,38.0,338908.0,64811.0,11055.0,3891.0,9200.0,2360.0,847.0,1277.0,1
18101,0.0,0.0,24.0,54.0,54.0,198181.0,101865.0,16787.0,23833.0,24384.0,4984.0,2509.0,3637.0,1
19001,0.0,0.0,35.0,56.0,2.0,111533.0,67922.0,4351.0,39180.0,9755.0,7713.0,3508.0,1902.0,1
20201,0.0,0.0,29.0,54.0,77.0,126576.0,107464.0,24090.0,12480.0,54818.0,10678.0,15019.0,4249.0,1
21097,0.0,0.0,34.0,66.0,-33.0,569425.0,203075.0,98893.0,48788.0,19616.0,14499.0,2383.0,3450.0,1
21997,0.0,0.0,44.0,66.0,-51.0,532557.0,89463.0,8835.0,27934.0,24878.0,15645.0,3426.0,2845.0,1
23199,0.0,0.0,41.0,57.0,89.0,98157.0,12007.0,1775.0,2062.0,3709.0,826.0,370.0,326.0,1
24100,0.0,0.0,43.0,50.0,92.0,1085372.0,590581.0,39295.0,15096.0,20782.0,55512.0,10015.0,7007.0,1
25001,0.0,0.0,54.0,48.0,10.0,170639.0,22835.0,1164.0,21396.0,6772.0,7402.0,1537.0,484.0,1
26200,0.0,0.0,54.0,56.0,67.0,166712.0,36946.0,11730.0,24660.0,10656.0,10039.0,8616.0,4280.0,1
27096,0.0,0.0,67.0,69.0,97.0,17829.0,11889.0,20066.0,6306.0,8364.0,7677.0,4667.0,2298.0,1
28002,0.0,0.0,80.0,90.0,27.0,100526.0,2789.0,1856.0,6705.0,4979.0,3646.0,1259.0,336.0,1
29200,0.0,0.0,78.0,87.0,45.0,1036055.0,106870.0,18771.0,38944.0,21939.0,21938.0,4091.0,2269.0,1
30101,0.0,0.0,77.0,87.0,34.0,9437.0,25250.0,18110.0,8647.0,17011.0,5884.0,2062.0,2119.0,1
31001,0.0,0.0,63.0,75.0,84.0,295685.0,124093.0,19909.0,21762.0,20885.0,7610.0,1878.0,2908.0,1
32202,0.0,0.0,51.0,75.0,1.0,5441.0,18836.0,9016.0,9493.0,5357.0,4087.0,2085.0,3771.0,1
33097,0.0,0.0,37.0,77.0,107.0,411146.0,306305.0,133848.0,16951.0,23732.0,10876.0,2926.0,2100.0,1
33998,0.0,0.0,27.0,63.0,59.0,133592.0,110575.0,4921.0,14947.0,6025.0,5715.0,1656.0,622.0,1
35199,0.0,0.0,23.0,61.0,29.0,499839.0,168599.0,8061.0,36232.0,52074.0,5616.0,4584.0,3101.0,1
36100,0.0,0.0,17.0,60.0,37.0,80014.0,138831.0,49888.0,63743.0,19417.0,14450.0,3490.0,4687.0,1
37000,0.0,0.0,44.0,53.0,85.0,3156.0,22818.0,4348.0,4963.0,6439.0,15319.0,4132.0,6107.0,1
38201,0.0,0.0,47.0,54.0,-23.0,115374.0,33620.0,2330.0,5305.0,2246.0,2070.0,528.0,371.0,1
39096,0.0,0.0,61.0,61.0,23.0,682525.0,120823.0,42240.0,15806.0,15234.0,23529.0,4396.0,3417.0,1
39999,0.0,0.0,66.0,56.0,48.0,406062.0,148964.0,16442.0,51133.0,22217.0,21932.0,5932.0,3470.0,1
40898,0.0,0.0,41.0,63.0,123.0,437993.0,204697.0,65988.0,45596.0,28265.0,9196.0,2727.0,2317.0,1
42098,0.0,0.0,47.0,70.0,22.0,297373.0,32633.0,2744.0,17879.0,6044.0,6014.0,5014.0,2328.0,1
43002,0.0,0.0,60.0,67.0,9.0,7768.0,5413.0,1703.0,3668.0,8245.0,5948.0,4771.0,8639.0,1
43900,0.0,0.0,53.0,69.0,101.0,153113.0,87665.0,23625.0,21865.0,7154.0,6290.0,7172.0,4974.0,1
45101,0.0,0.0,56.0,75.0,65.0,115731.0,101238.0,73350.0,24462.0,15914.0,8293.0,5779.0,3365.0,1
46000,0.0,0.0,50.0,81.0,42.0,3879.0,25506.0,23096.0,29893.0,14379.0,3717.0,3855.0,4908.0,1
46895,0.0,0.0,37.0,83.0,56.0,118908.0,60650.0,13410.0,21486.0,33133.0,12966.0,3993.0,3444.0,1
48100,0.0,0.0,30.0,83.0,240.0,118098.0,64128.0,22464.0,12747.0,11887.0,2424.0,1834.0,1985.0,1
49001,0.0,0.0,43.0,53.0,36.0,420159.0,136572.0,1357.0,2585.0,16261.0,23061.0,10845.0,8700.0,1
49897,0.0,0.0,37.0,47.0,90.0,57559.0,33468.0,23237.0,3204.0,3507.0,1303.0,1034.0,649.0,1
51098,0.0,0.0,30.0,47.0,305.0,81509.0,96780.0,41886.0,5220.0,29726.0,11129.0,5705.0,2325.0,1
51999,0.0,0.0,37.0,44.0,-35.0,525901.0,22010.0,4573.0,3726.0,2263.0,1384.0,918.0,199.0,1
52900,0.0,0.0,34.0,87.0,61.0,28670.0,6913.0,8589.0,21503.0,2874.0,4086.0,2710.0,3134.0,1
54097,0.0,0.0,50.0,88.0,38.0,177913.0,35954.0,36429.0,9321.0,13000.0,10843.0,6137.0,2444.0,1
54998,0.0,0.0,51.0,88.0,-142.0,119986.0,167703.0,33179.0,32161.0,19308.0,24246.0,7266.0,7126.0,1
55899,0.0,0.0,54.0,91.0,29.0,476057.0,116647.0,30603.0,44417.0,23180.0,12361.0,4650.0,10217.0,1
57100,0.0,0.0,51.0,74.0,76.0,340673.0,56971.0,14510.0,8170.0,7497.0,5005.0,1188.0,672.0,1
